"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Slovenia","SVN","Population ages 0-14, male","SP.POP.0014.MA.IN","224194","222995","221793","220896","219865","218733","219241","218328","216250","213881","212670","212357","213430","215405","216720","218529","221965","224223","225908","227657","229494","229387","228643","228479","227713","226498","225836","225313","222428","218255","213184","209076","203439","196976","190891","185651","179469","174140","169352","165149","161091","157364","153175","148939","145545","143610","142243","142746","143815","146257","147768","150360","152120","153295","154493","155946","157122","158491","160326","162333","163551",
"Slovenia","SVN","Mortality rate, infant, male (per 1,000 live births)","SP.DYN.IMRT.MA.IN","","","","","","","","","","","","","","","","","","","","","","17.1","16.2","15.3","14.5","13.6","12.8","12","11.2","10.4","9.7","9.1","8.4","7.9","7.3","6.8","6.4","6","5.6","5.3","5","4.7","4.4","4.2","4","3.8","3.6","3.4","3.2","3","2.9","2.7","2.6","2.5","2.4","2.3","2.2","2.1","2","2","1.9",
"Slovenia","SVN","International migrant stock, total","SM.POP.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178077","","","","","174419","","","","","171018","","","","","197276","","","","","253786","","","","","235966","","","","","",
"Slovenia","SVN","Unemployment with intermediate education (% of total labor force with intermediate education)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73999977111816","7.53000020980835","6.94999980926514","5.5","6.01999998092651","6.21999979019165","6.07999992370605","6.84999990463257","6.51999998092651","4.94999980926514","4.34999990463257","6.30999994277954","7.5","8.64999961853027","9.07999992370605","10.710000038147","10.3900003433228","9.89999961853027","8.05000019073486","6.69000005722046","5.48000001907349","4.6399998664856","5.53000020980835",
"Slovenia","SVN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4319389514749","46.3826582110149","46.3545047568785","46.3552293783993","46.3560319123217","46.3366313370158","46.2608900575248","46.5577598696785","46.3431909129524","45.8752985880956","46.1686510969215","45.6834783968205","46.0433041311784","45.8357004649791","46.19181834736","45.9891616456411","46.1688647152284","45.77076650797","45.980066060485","45.9233553633808","45.6950720389502","45.7995522867874","45.9748852481647","45.6381511412684","45.8346903654492","45.81485925352","46.4847526541676","46.5677629581182","46.199067387208","46.3325676154769","46.5195740874378",
"Slovenia","SVN","Labor force with basic education, male (% of male working-age population with basic education)","SL.TLF.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4799995422363","50.1300010681152","47.6699981689453","43.9199981689453","43.6100006103516","45.7999992370605","44.3499984741211","42.939998626709","45.5299987792969","46.6300010681152","45.5800018310547","47.3800010681152","45.7900009155273","45.8199996948242","46.939998626709","42.3300018310547","41.0999984741211","41.4000015258789","40.939998626709","39.0200004577637","35.1599998474121","37.7700004577637","37.7299995422363","33.7200012207031","30.2000007629395",
"Slovenia","SVN","Average working hours of children, working only, ages 7-14 (hours per week)","SL.TLF.0714.WK.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Child employment in services (% of economically active children ages 7-14)","SL.SRV.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Children in employment, unpaid family workers (% of children in employment, ages 7-14)","SL.FAM.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1800003051758","15.3100004196167","15.3900003433228","17.6299991607666","16.8899993896484","16.8700008392334","18.7099990844727","19.2099990844727","18.4599990844727","16.0599994659424","17.0799999237061","16.25","14.0100002288818","15.6199998855591","15.1400003433228","16.2000007629395","15.8900003433228","14.1199998855591","16.1900005340576","17.2600002288818","16.8099994659424","16.2399997711182","16.8799991607666","18.5699996948242","16.5","14.1899995803833","14.5799999237061","15.1999998092651","13.6700000762939","",
"Slovenia","SVN","Child employment in agriculture, male (% of male economically active children ages 7-14)","SL.AGR.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Multidimensional poverty index, children (population ages 0-17) (scale 0-1)","SI.POV.MDIM.17.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Domestic private health expenditure per capita, PPP (current international $)","SH.XPD.PVTD.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402.31897009","439.95948564","447.7553103","478.97809963","505.91495669","530.56742751","568.82224197","617.94847213","650.90963049","661.03331242","659.66937874","685.8399052","738.385001","778.40744573","773.94332443","770.19213433","796.23067866","845.58191013","920.14842401","1002.68315248","",
"Slovenia","SVN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.80406952","7.87602425","8.02119923","8.09883595","7.93957281","7.99595737","7.82322741","7.51139164","7.85466576","8.540802","8.56503296","8.53639603","8.71509933","8.74028301","8.50197506","8.49823952","8.4630394","8.18522835","8.27940369","8.52386475","",
"Slovenia","SVN","Tuberculosis case detection rate (%, all forms)","SH.TBS.DTEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87",
"Slovenia","SVN","Prevalence of stunting, height for age, female (% of children under 5)","SH.STA.STNT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Maternal mortality ratio (national estimate, per 100,000 live births)","SH.STA.MMRT.NE","","","","","","","","","","","","","","","","","","","","","","","","","","11","19","4","12","4","9","5","5","5","0","5","16","11","0","11","23","23","0","","","","9","","","","","0","9","5","5","5","5","5","","","",
"Slovenia","SVN","ARI treatment (% of children under 5 taken to a health provider)","SH.STA.ARIC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Use of insecticide-treated bed nets (% of under-5 population)","SH.MLR.NETS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","SH.DYN.NCOM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12.3","11.4","11.4","10.9","10.7","9.9","9.7","9.5","9.2","8.9","9","9.3","8.7","8.5","9","8.2","8.8","8.6","8","",
"Slovenia","SVN","Number of deaths ages 20-24 years","SH.DTH.2024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162","158","153","147","141","136","133","131","129","127","124","120","115","110","104","98","93","88","82","76","70","64","59","54","50","46","43","40","37","35","32",
"Slovenia","SVN","Women who believe a husband is justified in beating his wife when she burns the food (%)","SG.VAW.BURN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.65302","27.4273","28.38557","","","","","","","30.41403","30.00851","29.89206","28.4376","27.30189","24.55179","23.5703","","","","",
"Slovenia","SVN","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.DO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62654995918274","1.76355004310608","2.30223989486694","2.75571990013123","","3.58211994171143","",
"Slovenia","SVN","Trained teachers in secondary education, male (% of male teachers)","SE.SEC.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Secondary education, vocational pupils","SE.SEC.ENRL.VO","","","","","","","","","","","","","","","","","","","","","","","30252","54413","74510","84165","83111","83203","85448","88558","92406","88503","91801","74012","74161","76462","78269","80885","80776","87544","84534","90408","87185","86738","63574","61788","59592","56689","53565","50869","49571","48329","47514","61245","60601","59815","67073","66513","","","",
"Slovenia","SVN","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3660202026367","","","","","","","","","","","","","","95.6316299438477","95.982780456543","96.1428604125977","96.2956085205078","97.1153793334961","96.9643325805664","97.3570175170898","98.027702331543","98.2712783813477","98.3935699462891","98.9304809570313","98.2714691162109","98.3204803466797","","98.7443389892578","",
"Slovenia","SVN","Primary education, teachers","SE.PRM.TCHR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5935","6513","6780","7201","","6970","6481","","6647","6883","6884","6185","6156","6141","6111","6152","6243","6281","6401","6434","6468","6666","6836","8663","","","","",
"Slovenia","SVN","Over-age students, primary, female (% of female enrollment)","SE.PRM.OENR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47435","1.15433","1.42114","1.29474","1.43784","1.24939","","1.43419","0.98942","0.80032","2.34184","4.47715","0.24165","0.39872","0.7662","0.84292","1.02308","0.9995","1.2815","1.05143","1.19899","1.15533","1.32569","","","",
"Slovenia","SVN","Primary education, duration (years)","SE.PRM.DURS","","","","","","","","","","","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","5","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6",
"Slovenia","SVN","School enrollment, tertiary (gross), gender parity index (GPI)","SE.ENR.TERT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","1.1374499797821","1.1486200094223","1.10888004302979","1.03490996360779","1.05708003044128","1.11006999015808","1.13708996772766","1.14644002914429","1.1594500541687","1.17437994480133","1.20305001735687","1.1185200214386","1.18661999702454","1.22255003452301","1.26978003978729","1.27889001369476","1.2748099565506","1.25209999084473","1.2777099609375","1.27858996391296","1.27576005458832","1.31070005893707","1.26403999328613","1.27557003498077","1.29828000068665","1.31271994113922","1.3172299861908","1.32167994976044","1.3249100446701","1.3272500038147","1.40275001525879","1.322350025177","1.31066000461578","1.31053996086121","1.31860995292664","1.30229997634888","1.30178999900818","1.30725002288818","1.31385004520416","",
"Slovenia","SVN","Coverage of social insurance programs in 2nd quintile (% of population)","per_si_allsi.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Coverage of unemployment benefits and ALMP in 2nd quintile (% of population)","per_lm_alllm.cov_q2_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Net secondary income (Net current transfers from abroad) (current US$)","NY.TRF.NCTR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-35341690.2547513","-81515580.7365439","-30162064.8259304","-46018465.0894403","-58338826.6315096","-39786913.4739561","-40128331.6880553","-27311720.6982544","-28959851.9032743","-125062282.012955","-250205198.358413","-283715970.392673","-363550506.433069","-477706166.69108","-585523756.599055","-422094074.213863","-454073280.706827","-448262711.355549","-495167567.479283","-347710378.830235","-437671022.846221","-521937682.963476","-393622960.464237","-442700700.564451","-542642879.137254","-475062205.634243",
"Slovenia","SVN","GNI per capita (current LCU)","NY.GNP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5333.69483062227","6124.43855763873","6964.01128725913","7735.27234411689","8679.55593544272","9456.04283721106","10607.3260845557","11703.4740013938","12697.3848706215","13641.4853791565","14416.5732721345","15484.5859319098","16979.7960678294","18271.7546390569","17480.130354484","17515.6193329731","17807.2507249702","17348.2020592477","17459.8595210667","18084.0308829378","18247.5232986565","19088.2945722169","20439.588305778","21786.0507817661","22823.3922385001","22171.4078107694",
"Slovenia","SVN","Oil rents (% of GDP)","NY.GDP.PETR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00169996103212486","0.000723848530318256","0.000782279063336604","0.000743515918315081","0.000607957165564385","0.000477965723896359","0.000332152899706891","0.000272010274835112","6.4819354509952E-05","0.000226285600983226","0.0005735099073667","0.00028730169370864","0.000270760405698607","0.000181691129875137","0.000127820803683765","0.000147179697286307","0.00016241104871887","0.000145424489698031","0.000177043041406907","0.000103129886679946","0.000155007270524839","0.000220805097568476","0.000236307155644692","0.00020560913032626","0.000179358108398241","8.76233201393644E-05","6.73877444098955E-05","9.54456114185103E-05","0.000138625690599181","0.000124521215093738","",
"Slovenia","SVN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21352224019.4096","21507232648.7252","20763101740.6963","22146231967.6861","22711384311.1404","20289627636.6767","20876309970.385","23489890274.3142","29634713641.0968","34414784504.2352","36206395970.6504","39481045038.2637","48006372844.2376","55552509154.8264","50368056404.5568","48161250405.2468","51516366654.8197","46580457470.2769","48401896808.3064","49930685013.4603","43090173394.6913","44736333522.4522","48469082710.3089","54137142149.4799","54178877605.9999","53589609580.7099",
"Slovenia","SVN","Adjusted net savings, excluding particulate emission damage (current US$)","NY.ADJ.SVNX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2148559772.4003","2200056201.72497","2332288616.0177","2517336640.34787","2529810999.67792","1995225412.28378","2233267440.10141","2569050938.01105","3189132989.89426","3805538831.73936","4250207113.40316","5487312065.1089","7027526760.83117","7355261192.22599","3647676060.05347","3003986138.43161","2982232145.1344","1661866764.51983","2224613695.95797","3751822134.30099","2591067997.56163","2958278448.80407","5187873744.5254","6484445549.19611","6244677996.65513","",
"Slovenia","SVN","Adjusted savings: energy depletion (current US$)","NY.ADJ.DNGY.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3875296.34582993","3139049.922118","2028664.27733001","417166.080442368","417828.691604094","1356266.45783692","813595.635501132","473641.318999991","570717.394805178","149260.566920518","1073246.44775979","2880553.26553752","1256994.48673681","1319243.76037065","11071923.238822","7161013.13457593","7820886.37083589","12953050.5847409","37873741.0283045","11227078.1185466","21864803.7648046","26883358.9183846","10716045.1332336","5672467.20734474","3536066.9074551","2302546.98827311","2809857.10297231","3944473.5147628","5247295.07430576","3325416.48316462","",
"Slovenia","SVN","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11154488475.5358","11238827903.6827","10906203481.3926","11506811886.9013","11872503625.5768","10910817907.8777","11357784797.6308","12775740648.3791","16308089783.6399","18944972595.9143","20133781867.9269","21958647597.5411","26361819052.8333","31073201992.0902","29372775771.0475","28297843649.8277","29938938920.5761","26766109810.2097","27576202349.4944","28105221092.9571","24275259195.7358","25351344534.5439","27482839616.4239","30619951978.1536","30638753446.6117","30506035240.73",
"Slovenia","SVN","Manufacturing, value added (annual % growth)","NV.IND.MANF.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46726351002773","7.58343840868739","2.00558624066088","3.08283413547916","9.38470539654629","5.18382656005276","5.37969418990747","5.73459933526786","5.76736414836641","3.63395146086245","7.00688302187937","8.77586858971083","1.10902580413894","-15.5832774559519","6.32124236721035","3.22638722555992","-2.86689529353229","-0.739626800562249","4.52658215766661","2.81650643152535","5.56162745803942","7.74887240938465","3.00111501698059","8.27283566085339","-2.76163910380266",
"Slovenia","SVN","External balance on goods and services (constant LCU)","NE.RSB.GNFS.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2266742000","2050108000","1520982000","423881000","413915000","-465848000","-424278000","-479164000","-763309000","-1556073000","-966068000","-536060000","-264189000","-779914000","-1032977000","-400017000","-109716000","-844082000","-854881000","-213509000","553355000","961947000","1978626000","2269404000","2864128000","3108794000","3266666000","3742416000","3678499000","3792527000","3788468000",
"Slovenia","SVN","Changes in inventories (current LCU)","NE.GDI.STKB.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-16391000","-68022000","-55721000","38925000","80728000","247100000","150567000","141392000","163075000","246801000","280352000","68367000","205306000","392113000","768640000","543847000","801247000","1541603000","1305693000","-246288000","465478000","646906000","-98772000","-17129000","100276000","197794000","423743000","735402000","906233000","483856000","522006000",
"Slovenia","SVN","Gross national expenditure (% of GDP)","NE.DAB.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.241400044125","101.247529797811","101.137698459245","101.691850736671","104.329587088793","103.677417459029","101.040808121847","99.0089056192901","100.317436854932","101.446964185745","100.640076242128","100.047965797384","101.329007897026","102.105013334231","98.5932946437873","98.9418354335888","98.7836173598608","96.601252984834","95.3234064109745","93.246263274994","91.998500179177","91.4614408641133","91.023425241423","91.5546682122714","91.3493842194422","90.7748864903709",
"Slovenia","SVN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7077.10201168906","6297.87310164465","6077.47705432292","6938.53003535713","7226.00704307033","7881.59066012722","8103.57461460162","8345.89398449783","8607.25141983935","9170.26576141348","9131.55932133229","9377.56475558205","9589.96480753491","9920.02178342249","10165.0896442172","10357.1606813094","10457.3871341996","11076.9393806691","11376.7710608052","11508.16488522","11569.7083775891","11637.2898937389","11358.5365807172","10896.6175895948","11062.67083958","11278.5930634942","11771.6746451042","11987.8980375947","12372.280805959","12876.0938456423","11964.8013137809",
"Slovenia","SVN","Military expenditure (current LCU)","MS.MIL.XPND.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95460000","108830000","127900000","165510000","186390000","193770000","208770000","208470000","206630000","275010000","327790000","360320000","395900000","413470000","485330000","506080000","566200000","575060000","582959000","478860000","423000000","381658000","366460000","361376000","406166000","422277000","448605000","508000000","",
"Slovenia","SVN","Secure Internet servers","IT.NET.SECR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","684","1025","1990","2504","3213","4517","11628","40489","68476","88819","103255",
"Slovenia","SVN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.68536500250263","6.48360551461055","6.8476439458907","6.07889846684883","6.21453141200518","6.66167361368915","6.73815369212743","6.41718988282996","7.00768259902372","7.14414363238285","6.50834393177543","6.82505725635374","7.35338295683258","7.79832346354888",
"Slovenia","SVN","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6681000000","6083000000","6828000000","8316000000","8312000000","8372000000","9048000000","8560000000","8770000000","9267000000","10366000000","12766000000","16361000000","19248000000","23230000000","30102000000","34128000000","26177000000","29200000000","34682000000","32163000000","34019000000","35956000000","31929000000","32917000000","38443000000","44200000000","44943000000","44797000000",
"Slovenia","SVN","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7702572036357","29.6178974460503","27.7666521549848","27.2256438969765","29.3799810887478","33.862509877164","32.4723491621962","36.5115198194011","36.8579637026137","39.2390257327645","41.2625007225851","41.3136078413411","41.0235643487986","42.5743257225633","43.9761753161212","46.7830826808763","45.7827161984129","42.5689090818128","43.7300417153668","45.4072733176176","49.7059946274099","49.4898242663869","48.8270632462597","48.5579178129195","47.7953586014413","47.5504588200126","48.102465919482","48.706700431961","57.1258893506998",
"Slovenia","SVN","Manufactures imports (% of merchandise imports)","TM.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.5913086835158","69.3760955869346","","73.8205273759868","76.3172448706767","75.7187094894569","79.5108409819082","79.5259997500143","75.9035463466257","76.6663331074506","78.6339331459367","78.4300925616411","77.5209782277969","74.7200037421026","72.9988312571502","74.2900113578191","71.7028548940248","72.134526513014","69.095626245131","66.7538870724098","65.3865921978012","67.0763630134206","69.3114871571501","71.2877467205933","74.5767916693822","74.1021160569353","74.3211679957204","75.5257192059878","79.6168775241008",
